"id","season","city","date","match_type","player_of_match","venue","team1","team2","toss_winner","toss_decision","winner","result","result_margin","target_runs","target_overs","super_over","method","umpire1","umpire2"
1359482,"2023","Guwahati","2023-04-05","League","NT Ellis","Barsapara Cricket Stadium, Guwahati","Punjab Kings","Rajasthan Royals","Rajasthan Royals","field","Punjab Kings","runs",5,198,20,"N",NA,"KN Ananthapadmanabhan","MV Saidharshan Kumar"
1359485,"2023","Guwahati","2023-04-08","League","YBK Jaiswal","Barsapara Cricket Stadium, Guwahati","Rajasthan Royals","Delhi Capitals","Delhi Capitals","field","Rajasthan Royals","runs",57,200,20,"N",NA,"Navdeep Singh","MV Saidharshan Kumar"
1426303,"2024","Guwahati","2024-05-15","League","SM Curran","Barsapara Cricket Stadium, Guwahati","Rajasthan Royals","Punjab Kings","Rajasthan Royals","bat","Punjab Kings","wickets",5,145,20,"N",NA,"R Pandit","MV Saidharshan Kumar"
